,smlmitzrach,protein,total_fat,carbohydrates,lable
3501,11412349,5.699999809,5.0,5.400000095,-1
3502,11443169,8.0,9.0,5.0,-1
3503,11443189,8.0,5.0,4.0,-1
3504,11443179,10.0,5.0,7.0,-1
3505,14301059,12.0,20.0,3.0,-1
3506,14101109,17.0,5.0,4.5,-1
3507,14101099,19.0,5.0,4.0,-1
3508,14106119,19.0,25.0,2.0,-1
3509,14210279,10.0,4.956027508,6.0,-1
3510,14301069,6.3,30.0,2.5,-1
3511,91202029,0.0,0.0,83.0,-1
3512,91107009,0.0,0.0,0.0,-1
3513,91201059,0.0,0.0,0.0,-1
3514,91201069,0.0,0.0,0.0,-1
3515,91201049,0.0,0.0,90.5,-1
3516,11831079,22.39999962,25.89999962,47.70000076,-1
3517,11831089,0.0,23.70000076,71.80000305,-1
3518,11831099,19.39999962,35.70000076,38.20000076,-1
3519,11831109,5.5,33.09999847,50.70000076,-1
3520,11831119,75.0,4.5,14.60000038,-1
3521,11831129,13.5,18.39999962,50.09999847,-1
3522,11831199,0.0,0.0,93.0,-1
3523,25230759,17.5,1.0,4.0,-1
3524,25230789,17.5,1.0,6.0,-1
3525,25221349,21.0,29.0,6.0,-1
3526,75649459,1.299999952,2.200000048,12.10000038,-1
3527,74406049,1.737492442,0.899999976,22.70000076,-1
3528,57231250,9.0,10.5,63.29999924,-1
3529,13110119,3.65,9.0,23.0,-1
3530,75649449,0.699999988,1.299999952,6.699999809,-1
3531,75649439,0.5,1.200000048,8.0,-1
3532,74406039,0.5,0.0,21.0,-1
3533,28320109,1.0,1.200000048,7.5,-1
3534,75607059,0.800000012,1.5,7.0,-1
3535,75609049,2.400000095,1.600000024,7.199999809,-1
3536,28340129,1.100000024,1.600000024,7.800000191,-1
3537,71501239,4.900000095,11.60000038,68.40000153,-1
3538,71501229,1.0,2.5,14.60000038,-1
3539,25221199,16.0,18.0,5.0,-1
3540,21601539,10.0,9.0,10.0,-1
3541,21601529,15.5,3.5,4.0,-1
3542,75510059,2.400000095,18.0,4.800000191,-1
3543,54408109,13.30000019,5.300000191,76.40000153,-1
3544,54408119,10.10000038,12.60000038,69.80000305,-1
3545,54408099,10.10000038,10.69999981,72.0,-1
3546,54402299,10.39999962,14.89999962,70.69999695,-1
3547,83114009,0.5,29.10000038,12.10000038,-1
3548,83106019,0.699999988,19.29999924,11.0,-1
3549,83206059,0.800000012,5.5,16.29999924,-1
3550,91726409,5.800000191,29.20000076,63.5,-1
3551,51185089,8.0,32.29999924,56.0,-1
3552,54319159,8.0,3.0,79.0,-1
3553,54205189,11.69999981,7.199999809,63.20000076,-1
3554,52206069,2.24835825,20.0,70.0,-1
3555,51200559,15.10000038,3.5,68.69999695,-1
3556,54403119,3.5,12.5,80.0,-1
3557,57224010,7.300000191,7.599999905,72.80000305,-1
3558,54408129,9.100000381,6.5,75.0,-1
3559,54408009,11.60000038,12.30000019,63.5,-1
3560,54319169,8.0,24.0,63.5,-1
3561,53247049,11.0,4.699999809,80.0,-1
3562,41304979,12.5,10.0,67.0,-1
3563,58406059,1.600000024,3.700000048,11.89999962,-1
3564,41304969,4.099999905,3.200000048,21.89999962,-1
3565,56112009,3.200000048,2.5,21.20000076,-1
3566,56207269,3.700000048,1.5,21.70000076,-1
3567,56112199,3.400000095,3.0,22.20000076,-1
3568,28320129,1.0,0.300000012,5.5,-1
3569,12220100,0.980000019,22.29999924,16.06999969,-1
3570,11813020,36.15999985,0.769999981,51.97999954,-1
3571,11825009,0.850000024,0.360000014,5.139999866,-1
3572,31110020,15.32999992,25.23999977,1.299999952,-1
3573,95000010,3.99000001,1.24000001,27.49,-1
3574,95000020,5.96999979,13.0,31.63,-1
3575,95000280,21.93000031,4.78000021,41.70000076,-1
3576,95000040,14.28999996,14.01000023,2.63,-1
3577,95000050,8.979999542,4.239999771,57.52,-1
3578,95000060,26.07999992,36.24000168,15.89000034,-1
3579,95000070,5.840000153,36.31000137,28.49,-1
3580,95000270,9.0,4.28000021,26.42,-1
3581,95000090,14.14000034,12.89000034,19.09,-1
3582,95000100,10.39000034,3.25999999,38.65,-1
3583,95000110,10.39999962,2.119999886,42.41,-1
3584,95000250,4.880000114,15.22000027,21.46,-1
3585,95000260,9.109999657,7.429999828,26.94,-1
3586,95000120,9.680000305,3.25,44.44,-1
3587,95000350,0.050000001,0.0,2.410000086,-1
3588,95000130,19.93000031,6.03000021,52.04000092,-1
3589,95000300,0.49000001,0.0,17.03000069,-1
3590,82109500,0.0,100.0,0.0,-1
3591,82101020,0.0,100.0,0.0,-1
3592,24198430,13.30000019,32.29999924,0.0,-1
3593,24123140,20.85000038,9.25,0.0,-1
3594,24123130,22.5,2.619999886,0.0,-1
3595,24142220,24.36,5.44,0.0,-1
3596,24153240,23.26000023,14.71000004,0.0,-1
3597,25210709,12.39999962,22.29999924,2.900000095,-1
3598,91705320,6.119999886,38.31000137,52.41999817,-1
3599,91705330,7.789999962,42.63000107,45.90000153,-1
3600,56200410,2.25999999,0.439999998,28.21999931,-1
3601,56207170,12.30000019,1.299999952,57.59999847,-1
3602,56202010,11.02000046,4.21999979,72.84999847,-1
3603,56202020,0.189999998,0.02,88.69000244,-1
3604,56117120,5.949999809,0.560000002,80.18000031,-1
3605,56117130,1.789999962,0.200000003,24.01000023,-1
3606,56200220,14.56999969,2.430000067,70.19000244,-1
3607,56200210,5.5,0.850000024,26.44000053,-1
3608,56102030,13.03999996,1.50999999,71.47000122,-1
3609,56204940,2.910000086,0.370000005,26.04999924,-1
3610,77320010,4.130000114,29.80999947,47.06999969,-1
3611,54403090,9.0,28.10000038,48.09999847,-1
3612,57106050,9.899999619,9.699999809,61.70000076,-1
3613,91200020,0.939999998,0.0,89.11000061,-1
3614,50030100,75.16000366,1.850000024,13.78999996,-1
3615,64215069,0.0,0.0,10.19999981,-1
3616,24100010,27.94000053,9.420000076,0.0,-1
3617,24100020,29.31999969,4.199999809,0.0,-1
3618,75215110,0.829999983,0.159999996,2.380000114,-1
3619,75216110,3.390000105,1.49000001,18.45999908,-1
3620,31104000,12.51000023,9.470000267,0.720000029,-1
3621,41101020,8.69,0.39,16.01,-1
3622,41420100,5.27,2.71,25.96,-1
3623,42101100,21.22999954,55.16999817,7.179999828,-1
3624,42101350,18.73999977,48.61000061,16.07999992,-1
3625,42104100,16.84000015,47.77000046,26.86000061,-1
3626,42104110,16.84000015,47.77000046,26.56999969,-1
3627,42111500,24.47,45.77,15.67,-1
3628,54403039,3.0,14.0,74.0,-1
3629,54403049,9.0,27.5,60.0,-1
3630,91770079,0.0,7.699999809,87.30000305,-1
3631,64201089,0.400000006,0.0,11.0,-1
3632,64201099,0.699999988,0.200000003,11.0,-1
3633,41811849,7.0,7.0,26.0,-1
3634,72125229,6.0,7.0,13.5,-1
3635,41812059,15.0,13.5,15.0,-1
3636,41812069,16.0,11.0,8.0,-1
3637,41812049,18.0,5.0,3.299999952,-1
3638,72201249,6.0,6.494794846,14.80000019,-1
3639,75216539,3.5,7.013607025,30.5,-1
3640,72201259,10.0,9.699999809,13.80000019,-1
3641,25221249,10.0,18.0,7.0,-1
3642,11831069,0.0,0.0,74.0,-1
3643,51200539,14.60000038,2.099999905,23.20000076,-1
3644,51200549,17.3,3.3,25.9,-1
3645,52420109,14.0,3.400000095,23.0,-1
3646,51200529,9.100000381,2.5,46.29999924,-1
3647,51140539,8.0,1.0,45.0,-1
3648,51140549,8.100000381,1.399999976,35.90000153,-1
3649,52420099,11.80000019,4.800000191,34.0,-1
3650,92511499,0.0,0.0,2.5,-1
3651,92301129,0.0,0.0,8.0,-1
3652,74303019,0.0,0.0,6.0,-1
3653,92511509,0.0,0.0,10.39999962,-1
3654,92511559,0.0,0.0,11.0,-1
3655,92511569,0.0,0.0,11.10000038,-1
3656,92410619,0.0,0.0,9.0,-1
3657,92410629,0.0,0.0,7.099999905,-1
3658,57208079,13.0,2.200000048,64.5,-1
3659,91705599,5.300000191,32.5,59.90000153,-1
3660,53113079,6.400000095,11.30000019,53.20000076,-1
3661,53105159,6.0,11.19999981,52.70000076,-1
3662,53231079,7.0,22.0,52.98849869,-1
3663,91107019,0.0,0.0,1.929999948,-1
3664,75412159,0.899999976,13.80000019,4.800000191,-1
3665,13110039,3.75,17.9,34.25,-1
3666,11512179,3.0,2.0,11.60000038,-1
3667,14210099,8.699999809,5.0,3.799999952,-1
3668,81101539,2.700000048,40.0,4.800000191,-1
3669,11411709,5.4,7.2,18.6,-1
3670,11412099,5.0,4.5,12.89999962,-1
3671,11412409,5.400000095,2.799999952,6.300000191,-1
3672,11412399,5.099999905,2.0,13.69999981,-1
3673,11411139,4.0,2.2,18.0,-1
3674,57227119,8.5,12.19999981,67.80000305,-1
3675,75608019,0.5,0.699999988,6.699999809,-1
3676,75607049,0.699999988,0.899999976,7.199999809,-1
3677,56112359,3.4,0.7,23.0,-1
3678,56207239,10.5,9.5,68.19999695,-1
3679,56207209,3.299999952,3.0,22.20000076,-1
3680,56112369,2.200000048,1.399999976,16.89999962,-1
3681,71505039,1.399999976,3.099999905,14.0,-1
3682,71501219,6.400000095,11.0,65.40000153,-1
3683,71505029,1.700000048,2.299999952,16.20000076,-1
3684,91301129,0.0,0.0,88.0,-1
3685,54204209,14.0,19.0,59.0,-1
3686,54204219,9.0,12.69999981,75.69999695,-1
3687,54204229,10.69999981,11.39999962,66.0,-1
3688,53105049,7.5,17.5,50.0,-1
3689,53105029,3.900000095,20.0,50.90000153,-1
3690,53105019,4.800000191,16.39999962,58.40000153,-1
3691,53105039,5.300000191,22.0,50.70000076,-1
3692,53206089,5.701099873,22.0,69.0,-1
3693,53206079,6.5,28.0,61.5,-1
3694,53206059,5.5,27.10000038,65.40000153,-1
3695,53114359,4.5,16.10000038,69.0,-1
3696,53231619,9.399999619,15.19999981,73.19999695,-1
3697,53239289,7.5,12.30000019,75.69999695,-1
3698,53231549,9.399999619,18.5,65.5,-1
3699,75657019,0.800000012,1.399999976,6.699999809,-1
3700,54204199,10.60000038,3.5,75.19999695,-1
3701,81102089,0.0,39.99040222,0.0,-1
3702,71501249,6.300000191,10.19999981,68.80000305,-1
3703,71501259,1.600000024,1.5,14.60000038,-1
3704,57134059,6.400000095,5.099999905,81.59999847,-1
3705,53542469,9.899999619,25.10000038,59.29999924,-1
3706,53542449,7.0,9.0,72.0,-1
3707,11720490,12.80000019,27.39999962,52.40000153,-1
3708,11740640,11.75,27.52000046,63.40000153,-1
3709,11740650,15.46000004,23.81999969,52.75,-1
3710,11720450,1.399999976,3.710000038,7.0,-1
3711,11720420,10.60000038,28.20000076,53.0,-1
3712,11652090,4.239999771,3.299999952,13.5,-1
3713,11720480,2.579999924,3.619999886,7.590000153,-1
3714,11740620,17.0,23.79999924,49.90000153,-1
3715,11720460,27.79999924,10.0,50.0,-1
3716,11720470,13.30000019,28.20000076,52.79999924,-1
3717,11740760,14.89999962,20.0,57.84000015,-1
3718,11740590,2.160000086,2.910000086,8.399999619,-1
3719,11740500,10.60000038,28.20000076,56.0,-1
3720,56201699,0.400000006,0.400000006,90.0,-1
3721,56201679,1.399999976,3.099999905,15.0,-1
3722,56201689,1.470000029,3.200000048,11.39999962,-1
3723,56207039,1.919999957,3.299999952,10.80000019,-1
3724,56207069,10.0,1.200000048,76.19999695,-1
3725,56207079,2.309999943,3.200000048,13.80000019,-1
3726,11730109,11.0,26.5,55.0,-1
3727,11730209,11.5,25.5,55.0,-1
3728,11730229,12.0,21.0,59.0,-1
3729,11730149,1.460000038,3.5,7.300000191,-1
3730,11730009,1.600000024,3.400000095,7.400000095,-1
3731,11730219,1.620000005,2.799999952,8.0,-1
3732,11730239,1.700000048,3.5,7.699999809,-1
3733,11730289,12.5,25.79999924,56.70000076,-1
3734,11730309,1.460000038,3.5,7.699999809,-1
3735,11730429,1.580000043,3.5,7.800000191,-1
3736,11730439,1.659999967,2.900000095,8.399999619,-1
3737,11730299,13.39999962,28.0,53.0,-1
3738,11730489,9.300000191,21.5,58.20000076,-1
3739,11730499,1.399999976,3.200000048,8.600000381,-1
3740,11730509,10.19999981,21.60000038,57.0,-1
3741,11730519,1.5,3.200000048,8.399999619,-1
3742,11730449,9.600000381,25.5,53.29999924,-1
3743,11730459,1.299999952,3.5,7.300000191,-1
3744,58121009,9.0,2.599999905,73.59999847,-1
3745,58121039,4.400000095,2.700000048,40.40000153,-1
3746,91304019,4.699999809,22.39999962,68.0,-1
3747,63203559,0.5,0.200000003,39.40000153,-1
3748,54205109,17.39999962,23.0,36.59999847,-1
3749,54204239,16.0,23.29999924,35.40000153,-1
3750,14105099,21.0,30.0,2.599999905,-1
3751,14105109,23.0,30.0,3.099999905,-1
3752,11412359,4.599999905,5.0,3.700000048,-1
3753,11411199,3.599999905,3.599999905,3.700000048,-1
3754,14106349,24.0,25.0,1.200000048,-1
3755,14201459,9.0,13.0,5.0,-1
3756,81101549,0.899999976,80.0,0.0,-1
3757,14502019,16.0,26.0,6.0,-1
3758,14502009,15.0,30.0,8.0,-1
3759,14502059,18.0,22.0,7.0,-1
3760,56207029,11.0,1.0,81.0,-1
3761,91101019,0.0,0.0,91.0,-1
3762,42202039,26.0,53.0,14.0,-1
3763,11411179,4.300000191,1.5,6.699999809,-1
3764,53114369,4.900000095,25.0,52.5,-1
3765,14104778,18.43151283,25.56920815,17.70870972,-1
3766,21101168,20.70085335,11.86127377,0.0,-1
3767,21412068,8.841022491,4.161966324,10.52009678,-1
3768,21412088,7.335712433,4.553040504,7.66779995,-1
3769,21412098,13.8213768,9.142771721,2.239733934,-1
3770,21412128,17.12856483,11.06853962,0.578969777,-1
3771,21414018,11.70425701,15.99202156,3.966693401,-1
3772,21501328,14.79859734,11.70921898,2.080997944,-1
3773,21810028,8.074641228,5.417263985,14.1779108,-1
3774,21810098,10.6584053,6.731322765,13.35118008,-1
3775,23120168,31.98682976,24.95166588,1.981907725,-1
3776,24123128,24.4140625,4.796007156,0.0,-1
3777,24123118,17.57264709,4.849639416,4.588171005,-1
3778,24127088,25.62855721,13.2295332,13.16699314,-1
3779,24133208,17.87976265,7.617091656,1.102330685,-1
3780,24134228,27.23035049,8.839915276,0.0,-1
3781,24134238,14.03926563,5.494516373,1.106242895,-1
3782,24134258,12.91992855,5.352775574,11.03596878,-1
3783,24145228,14.87175369,6.191711426,4.150598526,-1
3784,24151248,14.44775009,17.64387512,2.266552687,-1
3785,24151238,17.55952454,21.48171997,0.265731305,-1
3786,24201048,23.0242424,19.00263023,12.17172527,-1
3787,24201258,21.5751667,9.588962555,0.0,-1
3788,24201428,21.14478111,3.995510578,2.90673399,-1
3789,24201518,32.10910034,5.134239197,3.153495789,-1
3790,24201508,21.21917534,4.724386215,1.56061542,-1
3791,24110148,27.97586441,12.1365881,5.34832716,-1
3792,25110118,24.94206619,14.61666965,14.65662766,-1
3793,25110418,18.19403648,9.423490524,2.937360764,-1
3794,25112248,17.27333069,16.22903633,2.672420979,-1
3795,25126148,15.70048332,16.90821266,0.704508841,-1
3796,26100118,25.04153824,16.31754684,5.487621307,-1
3797,26100168,25.30120468,13.13253021,0.0,-1
3798,26100228,9.861678123,10.2183218,7.145347118,-1
3799,26100218,10.31478786,10.8845129,3.536085606,-1
3800,26105108,20.98485565,10.88172054,1.244699478,-1
3801,26105158,20.88034248,16.09480095,10.75469875,-1
3802,26105168,20.96743774,7.857613564,0.310559005,-1
3803,26105198,20.96743774,7.857613564,0.310559005,-1
3804,26115008,14.52687073,5.197277546,0.308684319,-1
3805,26115028,14.52687073,5.197277546,0.308684319,-1
3806,26117048,11.99102783,3.441667318,3.317477465,-1
3807,26117188,19.0942688,7.912974358,5.509070873,-1
3808,26117198,18.36764145,9.247748375,9.206686974,-1
3809,26117038,24.42972374,18.23480988,0.620551407,-1
3810,26117098,25.71027374,16.79359818,0.2970725,-1
3811,26117118,11.95628071,10.83703041,2.125844479,-1
3812,26125128,18.33657646,6.640607357,0.315900296,-1
3813,26127318,18.84870911,6.826076031,0.324723244,-1
3814,26133138,23.27191162,4.3597579,0.325171202,-1
3815,26137148,24.91347122,8.169998169,0.0,-1
3816,26139118,23.03137589,17.41651726,5.309051991,-1
3817,26141168,23.56010818,4.294287682,0.320710987,-1
3818,26151118,24.83934975,11.80074501,0.318886817,-1
3819,26153068,14.93091106,10.33710957,9.619376183,-1
3820,27146408,17.72591209,16.46102142,1.261117101,-1
3821,27146438,20.61682129,18.93200493,0.0,-1
3822,27148028,16.31364822,2.643307924,1.692231059,-1
3823,27141508,15.43131065,4.458416462,4.245336056,-1
3824,27141538,10.04165554,8.427619934,18.45265007,-1
3825,27241008,10.6638298,4.264693737,6.842950821,-1
3826,27243608,14.38346195,2.70568347,2.330296278,-1
3827,27341328,11.3289156,5.451818943,4.016716957,-1
3828,27360058,9.484692574,7.031296253,4.278838634,-1
3829,27360068,11.92781925,6.836556911,2.60896039,-1
3830,27411138,17.69592667,7.133033276,1.585065007,-1
3831,27411148,10.99559879,5.476765156,16.17745209,-1
3832,27450048,8.76220417,6.956821442,7.996612549,-1
3833,27450098,10.30547237,0.591023624,2.080393553,-1
3834,74404058,1.429562807,3.209749222,9.360917091,-1
3835,74404018,1.429562807,3.209749222,9.360917091,-1
3836,74404098,1.680591345,3.774133205,8.855692863,-1
3837,74404108,1.680591345,3.774133205,8.855692863,-1
3838,74404008,1.467432022,0.351434886,9.608888626,-1
3839,74404118,1.72756803,0.385569513,9.10323143,-1
3840,13210628,3.587587595,3.505244017,16.11163902,-1
3841,13411058,1.922815323,5.884512901,10.1255827,-1
3842,21101178,16.83607101,9.785767555,3.329865217,-1
3843,21501408,13.73769569,8.58105278,8.963270187,-1
3844,21501418,8.8297472,5.231964588,8.945284843,-1
3845,27140028,11.33791828,3.234786987,9.002905846,-1
3846,27140018,17.30876541,5.055090427,8.512187958,-1
3847,24208018,18.0981617,4.295768261,8.512187958,-1
3848,24208038,11.82535648,2.765918016,9.002905846,-1
3849,24123178,10.61044884,4.688884258,4.082403183,-1
3850,21412108,16.15131378,7.257000446,5.399418831,-1
3851,21412118,16.15131378,7.257000446,5.399418831,-1
3852,26102108,0.481901854,0.823832929,2.812815428,-1
3853,26153018,13.99669552,3.004826784,3.249317646,-1
3854,41602028,2.893526077,1.671939373,5.409425259,-1
3855,41601138,4.093548775,3.54631424,7.817755699,-1
3856,41420038,17.6119194,20.80472374,1.853886247,-1
3857,13250018,8.091137886,17.10562897,39.29167175,-1
3858,13250028,2.572375298,27.03174019,37.23055267,-1
3859,31105068,11.59462547,18.14574623,1.347535372,-1
3860,31105078,12.14945316,15.94573689,1.412497759,-1
3861,31105088,13.5698719,20.73890877,1.649226189,-1
3862,31105098,11.28082752,17.37684441,0.973766923,-1
3863,31105108,9.997513771,14.58213139,1.52973938,-1
3864,41303018,6.211196423,4.360579014,13.81992817,-1
3865,41305028,7.548343658,3.394701004,11.47725677,-1
3866,41300138,5.650782585,4.805443287,9.413651466,-1
3867,51107018,8.208848,5.985444069,42.15505981,-1
3868,51140658,7.051369667,10.0539999,47.85518265,-1
3869,51141238,9.238230705,6.452769279,50.68558884,-1
3870,51141248,8.603286743,7.987886429,32.12833023,-1
3871,51141278,7.986644268,13.46025753,32.70347595,-1
3872,51231028,8.338989258,3.122979641,38.85325623,-1
3873,51320028,10.02659321,7.840216637,50.12113953,-1
3874,52206058,4.99142313,18.9551754,32.41213608,-1
3875,52308088,6.647143364,19.70896149,15.41273212,-1
3876,52421028,10.10027313,7.546470642,35.13920212,-1
3877,52421038,10.15688896,7.913224697,27.49220276,-1
3878,53116018,5.844938278,19.58447456,42.90348816,-1
3879,53118578,3.698771238,8.009512901,36.62861633,-1
3880,53118588,3.698771238,8.009512901,36.62861633,-1
3881,53118598,3.73840642,6.582639694,36.66825104,-1
3882,53206018,4.866946697,19.4651413,62.43299103,-1
3883,53233038,6.84265089,15.8579607,61.40973663,-1
3884,53241528,4.900512695,21.26771927,59.60607147,-1
3885,53241518,6.509280205,30.31045914,53.62239075,-1
3886,53420028,7.700690746,17.35166359,14.2664156,-1
3887,75103018,1.273198843,7.654050827,3.282465935,-1
3888,75101018,3.118691444,2.859288931,4.247165203,-1
3889,53441278,4.403430462,3.600036621,12.17461967,-1
3890,53441298,8.514666557,15.42601395,62.96044922,-1
3891,58117428,7.715745449,8.664178848,35.49185181,-1
3892,75219318,3.757295609,2.358949423,2.748054266,-1
3893,58117418,10.64647007,4.827819347,32.16586304,-1
3894,58117438,9.229756355,4.778028965,32.80503082,-1
3895,75649018,0.590801775,0.897462904,3.512816668,-1
3896,75649078,0.590801775,0.897462904,3.512816668,-1
3897,75649048,0.493954897,0.873235226,3.454733849,-1
3898,75649088,0.493954897,0.873235226,3.454733849,-1
3899,75649188,0.740794003,0.734444916,1.685858011,-1
3900,75649108,0.664191902,12.02173233,1.511531234,-1
3901,53452108,6.278209209,23.04299164,56.914814,-1
3902,53452198,5.434293747,29.71488953,60.6726799,-1
3903,53452208,5.393385887,14.03322506,55.58443451,-1
3904,56112508,5.564453125,2.414945364,28.43263054,-1
3905,56207178,5.435528278,3.879457951,31.21999359,-1
3906,56230068,3.375297308,5.726723671,30.16926384,-1
3907,56230078,3.50502944,5.64585495,24.99953651,-1
3908,56230278,2.948788881,2.971564054,34.40442276,-1
3909,56230288,3.885451317,12.50620747,27.44165611,-1
3910,56230338,4.328418732,4.732834339,27.17377281,-1
3911,51231048,8.338989258,3.122979641,38.85325623,-1
3912,53200148,6.552422047,24.097435,50.28863907,-1
3913,53200118,6.088498592,20.14798927,54.46552658,-1
3914,52300158,6.208207607,25.41518021,54.5852356,-1
3915,53200138,5.808848858,22.05943108,56.52398682,-1
3916,52300168,5.936425686,27.67282104,56.65156174,-1
3917,58117388,11.86651516,8.673089027,30.03375053,-1
3918,58117338,11.3700695,9.996943474,30.53019714,-1
3919,57602118,1.594905972,0.790782332,6.986052036,-1
3920,58120228,3.799900293,11.48046684,32.86913681,-1
3921,58121038,2.757916212,5.903983593,22.55362511,-1
3922,58121048,7.288653851,8.237769127,27.44195557,-1
3923,58121068,11.49198341,22.45318985,36.74388123,-1
3924,58124368,10.4119482,25.71918488,23.29673004,-1
3925,58124378,8.655719757,32.7514801,27.09221649,-1
3926,58124388,5.356626511,28.50217438,30.59614563,-1
3927,58125238,4.801684856,20.94928551,23.16629791,-1
3928,58125248,6.741415977,21.04801941,20.92143059,-1
3929,56207168,4.818846226,5.449889183,5.553641796,-1
3930,71101018,2.6434021,6.362971783,18.65426826,-1
3931,71101028,2.780269146,4.854259968,21.07623291,-1
3932,71101038,2.780269146,4.854259968,21.07623291,-1
3933,71103038,2.357778311,5.385402203,14.69939327,-1
3934,72125138,3.845940351,7.540209293,3.309813976,-1
3935,72125218,7.668280125,13.06605053,18.51023293,-1
3936,73102228,1.016349077,6.819374084,7.40951252,-1
3937,73102218,0.959090173,5.586912155,10.1865139,-1
3938,71702078,4.074165821,6.980778694,12.11440182,-1
3939,58127488,4.7257061,28.78611755,32.10943222,-1
3940,56112618,6.009972572,1.883287191,30.13333321,-1
3941,53237518,4.624539375,15.8716917,60.16809082,-1
3942,53301018,2.217547178,11.83746433,29.16215134,-1
3943,58131118,9.271969795,3.398382425,47.13776016,-1
3944,58127478,4.490984917,24.76438522,32.01206589,-1
3945,58131128,14.92613316,11.48766041,43.9637146,-1
3946,58131168,8.106444359,8.920832634,28.93854713,-1
3947,74404048,1.429562807,3.209749222,9.360917091,-1
3948,74404088,1.429562807,3.209749222,9.360917091,-1
3949,74404068,1.443899632,2.693619967,9.375254631,-1
3950,75219268,1.305718064,3.997246027,4.58194685,-1
3951,13411028,2.648039818,11.24019909,8.570846558,-1
3952,81302068,4.04929924,35.17165756,2.61730814,-1
3953,58105288,6.60132885,4.676197529,47.35112,-1
3954,58110228,5.292309761,11.29289246,17.19738579,-1
3955,58131178,12.42073631,14.00568867,22.20539665,-1
3956,58131788,8.02112484,5.008894444,52.49065399,-1
3957,21414028,12.51559734,10.86308956,4.46524477,-1
3958,58131708,9.735125542,19.64899635,30.68954277,-1
3959,14660258,12.84995365,12.00006199,7.235314846,-1
3960,14700138,9.849295616,17.90432358,20.30609894,-1
3961,75316238,4.46392107,15.74073315,12.84838963,-1
3962,52308098,7.933716297,18.88891411,22.35775757,-1
3963,75216548,7.705443859,15.19118214,32.99651337,-1
3964,71701068,3.489778042,13.10746193,19.67109489,-1
3965,71701078,3.489778042,13.10746193,19.67109489,-1
3966,71701058,3.646425009,13.17393398,21.42936134,-1
3967,58120238,7.73913002,24.1545887,53.91304016,-1
3968,58120248,15.16366768,18.67078018,25.25908852,-1
3969,58120258,3.657002449,12.80185127,23.39168358,-1
3970,28501118,5.094554901,5.386405945,3.938411951,-1
3971,28501128,6.436030865,6.053705692,3.771117687,-1
3972,58401038,0.548745871,1.681135297,4.448786736,-1
3973,63101438,4.019879818,8.621495247,23.06664848,-1
3974,63137008,4.111172676,8.668698311,24.04700279,-1
3975,63137018,4.111172676,8.668698311,24.04700279,-1
3976,63107218,5.294649124,9.075250626,32.58840942,-1
3977,63107208,5.294649124,9.075250626,32.58840942,-1
3978,63141018,3.930918932,8.556716919,23.31854248,-1
3979,63141028,3.930918932,8.556716919,23.31854248,-1
3980,71103008,1.322081566,3.651898623,13.38888931,-1
3981,72101218,6.954865932,7.201057911,8.683981895,-1
3982,72101208,3.010662079,4.09058857,17.27785683,-1
3983,72101328,3.010662079,4.09058857,17.27785683,-1
3984,73203008,1.201216459,3.951003075,7.857414722,-1
3985,74207228,1.680000067,1.998983026,10.66440678,-1
3986,74207238,4.2099967,5.481729031,6.468045712,-1
3987,74207358,1.192937136,3.112259626,3.962101698,-1
3988,74207368,1.106582999,3.705154896,3.619644642,-1
3989,74207378,0.953989267,0.75320214,3.611305952,-1
3990,74601018,0.877837837,0.713597894,4.122317314,-1
3991,74604608,0.983321071,1.612326264,4.155533314,-1
3992,74604628,1.085368991,0.757091939,5.72073698,-1
3993,75111218,3.130662441,1.936454773,8.167040825,-1
3994,75112518,4.132390022,12.28791904,16.79124832,-1
3995,75141138,1.070541263,3.984819651,5.022190571,-1
3996,75141158,1.106261849,5.787096977,4.052182198,-1
3997,75141168,1.234345317,5.838330269,5.734345436,-1
3998,75142518,0.60840708,4.537610531,3.988606215,-1
3999,75142528,0.702460468,3.667310953,3.586520195,-1
4000,75145078,3.56879878,8.838827133,2.910502911,-1
4001,75211018,1.164272785,4.837296963,4.398995399,-1
4002,75211068,1.258456945,4.874970436,5.635947227,-1
4003,75211078,3.638106585,4.143006325,6.196103573,-1
4004,75211238,1.589860916,1.623522878,7.62062788,-1
4005,75219048,3.512888908,9.437943459,2.569297552,-1
4006,75224018,3.525431633,1.009820342,7.016294479,-1
4007,75226288,5.083429337,5.083236694,20.57877922,-1
4008,75226198,4.10424614,4.878881454,9.624242783,-1
4009,75226238,5.561592579,3.918605804,8.804261208,-1
4010,75412058,1.275437117,7.581643581,7.313854694,-1
4011,75311018,2.284651041,3.181860447,15.09488392,-1
4012,75316038,1.232777238,4.641008377,3.769195318,-1
4013,75316088,1.603147984,2.173965931,3.660521269,-1
4014,75316248,1.314968944,3.221103191,5.437783241,-1
4015,75316268,2.66125989,12.61662865,5.392199993,-1
4016,75316298,1.529607892,1.376225471,2.813431263,-1
4017,75316228,3.105526209,3.69217205,7.116967201,-1
4018,75317158,1.644185185,2.646847963,4.356415749,-1
4019,75317198,1.146000028,3.431396723,4.360888958,-1
4020,75317208,1.097160339,2.608035803,3.406386137,-1
4021,75317218,2.826666594,4.386775017,10.42052364,-1
4022,75317288,1.254286528,5.894134045,4.19623518,-1
4023,75340118,4.496449471,5.707748413,16.16897392,-1
4024,75409118,6.649596214,13.50945091,24.88481331,-1
4025,75415218,1.522912979,3.90419507,11.68120384,-1
4026,75415248,4.976016998,6.287938118,12.25371647,-1
