code,smlmitzrach,shmmitzrach,ofen_hachana,ofen_hachanat_makor,makor,protein,total_fat,carbohydrates,food_energy,alcohol,moisture,total_dietary_fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,vitamin_a_iu,carotene,vitamin_e,vitamin_c,thiamin,riboflavin,niacin,vitamin_b6,folate,folate_dfe,vitamin_b12,cholesterol,saturated_fat,butyric,caproic,caprylic,capric,lauric,myristic,palmitic,stearic,oleic,linoleic,linolenic,arachidonic,docosahexanoic,palmitoleic,parinaric,gadoleic,eicosapentaenoic,erucic,docosapentaenoic,mono_saturated,poly_ saturated,vitamin_d,total_sugars,trans_fatty_acids,vitamin_a_re,mishtamesh_id,isoleucine,leucine,valine,lysine,threonine,methionine,phenylalanine,tryptophan,histidine,tyrosine,arginine,cystine,serine,kvutza_meyuhedet,shem_mitzrach_mekutzar,vitamin_k,pantothenic_acid,iodine,selenium,sugar_alcohols,choline,biotin,manganese,fructose
74,11411529,"יוגורט יופלה, 2.7% שומן עם גרנולה, תנובה",,,3,5.599999905,2.700000048,13.5,104,0,76.82498169,1.799999952,146,0.083205648,17.33767128,143.6878204,244.9755096,85,0.623528242,0.030163309,122.1026001,5.349012375,0.05357863,0.508669376,0.071522176,0.256129026,0.342774212,0.06922581,8.019042015,7.125613689,0.657489955,4.099999905,1.299999952,0.058372986,0.056776211,0.05684879,0.057647176,0.058989923,0.229754031,0.645433486,0.281340748,0.628250003,0.095743954,0.057995968,0,0,0.001596774,0,0,0,0,0,0.630717754,0.153739929,0.979838729,7.3,0,21.53970337,1,0.307495981,0.529721797,0.364677429,0.441407263,0.240377024,0.141536295,0.27701816,0.039102823,0.157743961,0.26936695,0.187669352,0.044342741,0.314883083,,,0.233437508,0.581961691,0,5.612873077,0,23.95010185,0,0.02606855,1.239112973
82,11411689,"יוגורט 1.7% שומן, מולר",,,3,5.400000095,1.700000048,6.5,63,,83.40000153,1,140,0.077,16.46100044,139.4299927,226.5740051,55,0.861999989,0.013,55.94,2.194000006,0.033,0.774999976,0.043000001,0.207000002,0.109999999,0.046999998,10.65100002,0,0.541999996,6.580999851,1.097000003,0.050000001,0.035,0.022,0.048,0.057999998,0.179000005,0.463,0.165999994,0.388000011,0.034000002,0.014,0,0,0.037,0,0,0,0,0,0.467000008,0.048,0,6.5,,15.4,13,0.294,0.544,0.446,0.484,0.222,0.159,0.294,0.03,0.134,0.273,0.163,0.049,0.334,,,0.219,0.572,,3.195,,14.718,,0.004,
83,11411699,"יוגורט 7%,תנובה",,,3,3.599999905,7,3.5,91,,83.90000153,0,100,0.044,10.47999954,82.96399689,135.3630066,50,0.514999986,0.008,213.2310028,10.76900005,0.128999993,0.437000006,0.025,0.123999998,0.064999998,0.028000001,6.112999916,0,0.323000014,21,4.199999809,0.207000002,0.142000005,0.090000004,0.200000003,0.238999993,0.739000022,1.907999992,0.683000028,1.600000024,0.140000001,0.057999998,0,0,0.152999997,0,0,0,0,0,1.922999978,0.197999999,0.215,3.5,,0,1,0.196,0.363,0.298,0.323,0.147,0.106,0.196,,0.089,0.182,0.108,0.033,0.223,,,0.431,0.34,,1.921,,13.274,,0.003,
84,11412109,"לבן 4.5% שומן, אשל,תנובה",,,3,3.299999952,4.5,4.199999809,71,0,86,0,111.6240005,0.046,11.06999969,87.63800049,142.9889984,41,0.54400003,0.008,137.0769958,6.922999859,0.082999997,0.460999995,0.027000001,0.130999997,0.068999998,0.029999999,6.458000183,7.435028076,0.340999991,16,2.900000095,0.133000001,0.090999998,0.057999998,0.128999993,0.153999999,0.474999994,1.226999998,0.43900001,1.029000044,0.090000004,0.037,0,0,0.097999997,0,0,0,0,0,1.235999942,0.127000004,0.138,0.1,,37.38461538,13,0.18,0.333,0.273,0.296,0.135,0.097,0.18,0.02,0.082,0.166,0.099,0.03,0.204,,,0.277,0.359,,2.03,,14.022,,0.004,
85,11412119,"יוגורט 4%  שומן, דנובה, תנובה",,,3,3.599999905,4,5,71,0,85.40000153,0,100,0.052999999,12.69400024,100.4919968,163.9609985,50,0.624000013,0.01,121.8460007,6.153999805,0.074000001,0.528999984,0.030999999,0.150000006,0.079000004,0.034000002,7.40500021,7.593220234,0.391000003,12,2.400000095,0.118000001,0.081,0.052000001,0.114,0.136999995,0.421999991,1.090000033,0.389999986,0.913999975,0.079999998,0.033,0,0,0.086999997,0,0,0,0,0,1.098999977,0.112999998,0.123,2.3,,33.23076923,13,0.196,0.363,0.298,0.323,0.147,0.106,0.196,0.02,0.089,0.182,0.108,0.033,0.223,,,0.246,0.411,,2.327,,16.079,,0.004,
86,11412129,"יוגורט 3% שומן, אקטיביה, טבעי",,,3,4.5,3,4.300000191,62,,85.30000305,0.899999976,130,0.054000001,12.98900032,102.8290024,167.7740021,90,0.638999999,0.01,91.38500214,4.614999771,0.055,0.541000009,0.030999999,0.153999999,0.081,0.035,7.577000141,9.728813171,0.400000006,9,2,0.089000002,0.061000001,0.039000001,0.086000003,0.101999998,0.317000002,0.818000019,0.293000013,0.68599999,0.059999999,0.025,0,0,0.066,0,0,0,0,0,0.824000001,0.085000001,0.092,4.3,,24.92307692,13,0.245,0.454,0.372,0.403,0.184,0.132,0.245,0.03,0.112,0.227,0.135,0.041,0.279,,,0.185,0.421,,2.381,,16.453,,0.004,
87,11412139,"יוגורט 3% שומן, בטעם פאי תפוחים/תות בננה/בננה ואגוזים, שטראוס",,,3,4,3,16.70000076,112,,74.30000305,0,120,0.127000004,30.55400085,241.8820038,394.6489868,70,1.501999974,0.023,91.38500214,4.614999771,0.055,1.273000002,0.074000001,0.361999989,0.191,0.081,17.82299995,7.990998268,0.941999972,3.799999952,0.800000012,0.089000002,0.061000001,0.039000001,0.086000003,0.101999998,0.317000002,0.818000019,0.293000013,0.68599999,0.059999999,0.025,0,0,0.066,0,0,0,0,0,0.824000001,0.085000001,0.092,16.7,,9.584664537,1,0.218,0.403,0.331,0.359,0.164,0.118,0.218,,0.099,0.202,0.12,0.037,0.248,,,0.185,0.99,,5.601,,38.701,,0.01,
88,11412149,"יוגורט 3% שומן, איירן , גד",,,3,3,3,4,55,0,88,0,100,0.043000001,10.33199978,81.79599762,133.4559937,150,0.508000016,0.008,91.38500214,4.614999771,0.055,0.430999994,0.025,0.122000001,0.064999998,0.028000001,6.02699995,0,0.319000006,9,2,0.089000002,0.061000001,0.039000001,0.086000003,0.101999998,0.317000002,0.818000019,0.293000013,0.68599999,0.059999999,0.025,0,0,0.066,0,0,0,0,0,0.824000001,0.085000001,0.092,4,,0,1,0.163,0.303,0.248,0.269,0.123,0.088,0.163,,0.074,0.151,0.09,0.028,0.186,,,0.185,0.335,,1.894,,13.087,,0.003,
91,11412179,"יוגורט 3% שומן, בטעמי פרי,שטראוס",,,3,3.599999905,3,16.89999962,109,,74.5,0,125.0660019,0.054000001,11.78199959,98.78399658,160.4109955,62.5,0.606999993,0.071999997,104.3479996,5.217000008,0.052000001,0.54400003,0.030999999,0.147,0.078000002,0.034000002,8.156000137,8.074028015,0.389999986,9.300000191,1.899999976,0.089000002,0.059999999,0.039000001,0.086000003,0.101999998,0.316000015,0.816999972,0.291999996,0.68599999,0.059999999,0.026000001,0,0,0.064999998,0,0,0,0,0,0.824000001,0.086000003,0,16.9,,25.92592593,13,0.196,0.363,0.298,0.323,0.147,0.106,0.196,0.02,0.09,0.182,0.109,0.033,0.223,,,0.261,0.404,,2.538,,13.775,,0.058,
93,11412199,"מעדן, גמדים, 5% שומן, גבינה לבנה עם מחית בננה, תות או משמש",,,3,5.599999905,5,9.899999619,105,0,78.52899933,1.100000024,176,2,28.48187065,203.3154449,341.1756287,60,1.5,0.026412001,333,10.15577984,0.133029997,2.381680012,0.099519998,0.342819989,0.200900003,0.093099996,8.24491024,9.523212433,0.601170003,15,3.299999952,0.14373,0.077589996,0.077849999,0.104829997,0.084169999,0.482579976,1.321390033,0.537990034,1.209820032,0.139850006,0.076689996,0,0,0.086340003,0,0,0,0,0,1.332260013,0.216540009,3.7,6.3,0,100,1,0.195549995,0.361229986,0.230059996,0.320630014,0.170880005,0.091109999,0.174209997,0.0241,0.102159999,0.162609994,0.108719997,0.03754,0.211590007,,,0.521350026,0.862010002,0,5.545780182,0,34.72166061,0,0.00478,0
94,11412209,"לבן 3% שומן, גיל,טרה, תנובה",,,3,3.049999952,3,3.849999905,56,0,87.69999695,0,105,0.045000002,10.77499962,85.3010025,139.1759949,45,0.529999971,0.008,91.38500214,4.614999771,0.055,0.449000001,0.026000001,0.128000006,0.067000002,0.028999999,6.284999847,7.830508709,0.331999987,9,1.899999976,0.089000002,0.061000001,0.039000001,0.086000003,0.101999998,0.317000002,0.818000019,0.293000013,0.68599999,0.059999999,0.025,0,0,0.066,0,0,0,0,0,0.824000001,0.085000001,0.092,3.8,,24.92307692,13,0.191,0.353,0.289,0.314,0.143,0.103,0.191,0.02,0.087,0.177,0.105,0.032,0.217,,,0.185,0.349,,1.975,,13.648,,0.004,
96,11412228,לבן מבושל,,,4,2.183430433,2.610141277,2.183430433,41.0085907,0,91.022995,0,68.78359985,0.062981434,6.119146347,46.25048447,81.84151459,340.6982727,0.312274873,0.012829038,64.56938171,4.39068985,0.068162926,0.231643125,0.022443891,0.083845943,0.125020787,0.014962594,3.2446661,0,0.182321966,8.589636803,1.503463626,0.07370463,0.050429482,0.032141868,0.071487941,0.085342199,0.263230801,0.684954286,0.244943202,0.579107821,0.054308675,0.020504296,0,0,0.055417012,0,0,0,0,0,0.695483506,0.075367138,0.076475479,2.177888632,,18.64569283,1,0.099750623,0.184538662,0.15128845,0.164034367,0.074812971,0.053754505,0.099750623,0.011083403,0.045441952,0.091992244,0.054862842,0.016625104,0.113050707,,,0.153505132,0.180105299,,1.241341114,,7.599335194,,0.010252148,
97,11412229,"יוגורט 4% שומן עם קורנפלקס מצופה שוקולד, מולר מיקס, מולר",,,3,4.599999905,4,16.20000076,119,0,73.70776367,0.366169155,150,0.523536325,14.49551487,102.6771851,166.7682953,65,0.523154736,0.053110488,141.3303986,18.15463066,0.113968521,0.25671643,0.105363183,0.267373145,0.984159231,0.127024874,14.74149227,5,0.583184063,5,1.600000024,0.098587066,0.067014925,0.068477608,0.084955223,0.087621838,0.361333251,1.266260862,0.746522665,1.119832397,0.250317842,0.0699623,0,0,0.056460813,0,0,0,0,0,1.226757646,0.322101027,1.268656731,11.72597027,0,31.21086884,1,0.183868468,0.326517463,0.224865451,0.283084214,0.147129998,0.089073956,0.174340352,0.011074627,0.101057909,0.171058044,0.103579104,0.023244292,0.201404646,,,0.608832538,0.388916671,0,4.007879257,0,17.16616821,0,0.031021755,0
98,11412238,לבן מבושל עם בצל,,,4,2.060072184,2.166847467,3.587172508,42.56549454,0,89.89503479,0.29087624,60.57814026,0.100451671,7.270551205,44.96793365,100.9679337,227.3441772,0.297922313,0.024308944,52.62667084,3.786359549,0.059710931,1.269196033,0.027967481,0.077113822,0.155754298,0.038789526,5.76106596,0,0.148599818,7.000903606,1.231824756,0.060072269,0.041102078,0.026196929,0.058265582,0.069557361,0.214751586,0.564083099,0.200054213,0.477606177,0.058807593,0.01754291,0,0,0.045167118,0,0,0,0,0,0.572457075,0.076594405,0.062330626,2.753658533,,15.1969986,13,0.081300817,0.15040651,0.123306237,0.133694679,0.060975611,0.043812107,0.081300817,0.009033424,0.037037037,0.07497742,0.044715449,0.013550136,0.09214092,,,0.22899729,0.146793142,,1.136404753,,7.606594563,,0.008130082,
99,11412239,"יוגורט עזים מלא 4% שומן, הרדוף",,,3,3.599999905,3.5,3.700000048,65,,87.19999695,0,108.6470032,0.045000002,10.77499962,85.3010025,139.1759949,46,0.529999971,0.008,106.6149979,5.4,0.064999998,0.449000001,0.026000001,0.128000006,0.067000002,0.028999999,6.284999847,,0.331999987,12,2.400000095,0.103,0.071000002,0.045000002,0.100000001,0.119999997,0.368999988,0.953999996,0.340999991,0.800000012,0.07,0.028999999,0,0,0.075999998,0,0,0,0,0,0.962000012,0.098999999,0.108,3.7,,29.1,13,0.196,0.363,0.298,0.323,0.147,0.106,0.196,0.02,0.089,0.182,0.108,0.033,0.223,,,0.215,0.349,,1.975,,13.648,,0.004,
100,11412269,"יוגורט אקטיביה 1.5%, שטראוס",,,3,4.5,1.5,4.199999809,48,,86.90000153,0.899999976,130,0.057,12.0340004,101.9369965,165.6470032,90,0.629999995,0.009,49.35499954,1.934999943,0.028999999,0.565999985,0.030999999,0.150999993,0.081,0.035,7.787000179,,0.395999998,5.806000233,0.967999995,0.045000002,0.030999999,0.018999999,0.043000001,0.050999999,0.158000007,0.407999992,0.145999998,0.342999995,0.029999999,0.013,0,0,0.033,0,0,0,0,0,0.412,0.043000001,0,4.2,,13.55,13,0.245,0.453,0.372,0.404,0.185,0.133,0.245,0.03,0.111,0.227,0.135,0.041,0.279,,,0.194,0.418,,2.336,,10.76,,0.003,
105,11413409,"לבן בטעם אפרסק/תות 3% שומן, יטבתה",,,3,2.900000095,3,12.60000038,87,0,75.19999695,0,100,0.059999999,15.32999992,121.3600006,198,40,0.75,0.01,99,5,0.059999999,0.639999986,0.039999999,0.180000007,0.109999999,0.039999999,11.81999969,11.81818199,0.469999999,9,1.799999952,0.100000001,0.07,0.039999999,0.090000004,0.109999999,0.340000004,0.889999986,0.319999993,0.74000001,0.07,0.029999999,0,0,0.07,0,0,0,0,0,0.889999986,0.090000004,0.8,5.7,,27,1,0.29,0.53,0.44,0.47,0.22,0.16,0.29,0.03,0.13,0.27,0.16,0.05,0.33,,,,0.5,,2.81,,19.4,,0.01,
107,11431029,"יוגורט מתוק, דיאט 0% שומן, יופלה, טעמים שונים, תנובה",,,3,4.4,0,4.4,39,0,88.2,1,150,0.02,15.928,51.367,134.986,55,0.195,0.081,0,0,0,0.279,0.016,0.072,0.08,0.016,4.778,,0.195,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,1.25,1,0.212638191,0.392939698,0.364485126,0.394691076,0.180228833,0.129885584,0.239633867,0.025171625,0.108741419,0.222517162,0.132906178,0.0402746,0.272860412,,,0,,,1.115,,1.234,,,
108,11431169,"יוגורט, יופלה שטוזים גבינה מוקצפת 5% שומן, טעמים שונים,תנובה",,,3,4.5,5,15.60000038,125,0,74.251297,0.059999999,160,0.076990001,14.80475044,125.4039993,209.5650024,50,0.548799992,0.02723,112.1534958,9.456500053,0.10385,2.451999903,0.057859998,0.224769995,0.129260004,0.052569997,7.406749725,0,0.59525001,15,3,0.121029995,0.070950001,0.073270001,0.099430002,0.102370001,0.431099981,1.175869942,0.481079996,1.05911994,0.122749999,0.070019998,0,0,0.095710002,0,0,0,0,0,1.197710037,0.192850009,1.74000001,14.9,0,40.05461502,1,0.256089985,0.442009985,0.303530008,0.37549001,0.200639993,0.118110001,0.230499998,0.029920001,0.132479995,0.227589995,0.147579998,0.034619998,0.264560014,,,0.449750006,0.463679999,0,4.129099846,0,20.37249947,0,0.01914,0.073200002
110,11433019,"יוגורט ביופרו 0% שומן, שטראוס",,,3,4.800000191,0.200000003,4.800000191,40,,87.19999695,1,130,0.064000003,13.60200024,112.3939972,182.5500031,90,0.694000006,0.011,7.777999878,0,0,0.643999994,0.034000002,0.167999998,0.089000002,0.037999999,8.590999603,8.714499474,0.437000006,0.800000012,0.100000001,0.006,0.004,0.002,0.006,0.007,0.021,0.054000001,0.02,0.046,0.004,0.001,0,0,0.004,0,0,0,0,0,0.054000001,0.006,0,4.8,,1.806451613,13,0.262,0.483,0.397,0.431,0.197,0.142,0.262,0.03,0.119,0.242,0.144,0.044,0.297,,,0.222,0.459,,2.577,,10.881,,0.004,
114,11433059,"יוגורט מתוק 3% שומן, טעמים שונים ,יופלה , תנובה",,,3,4,3,15.30000019,109,0,75,0.699999988,131,0.119000003,28.48699951,225.522995,367.9580078,80,1.401000023,0.021,91.38500214,4.614999771,0.055,1.187000036,0.068999998,0.337000012,0.178000003,0.075999998,16.61700058,7.904642582,0.878000021,9.300000191,1.899999976,0.089000002,0.061000001,0.039000001,0.086000003,0.101999998,0.317000002,0.818000019,0.293000013,0.68599999,0.059999999,0.025,0,0,0.066,0,0,0,0,0,0.824000001,0.085000001,0.092,14.7,,25.92592593,13,0.218,0.403,0.331,0.359,0.164,0.118,0.218,0.02,0.099,0.202,0.12,0.037,0.248,,,0.185,0.923,,5.223,,36.084,,0.009,
115,11433079,"יוגורט יופלה לבן,1.5% שומן, תנובה",,,3,5.1,1.5,3.7,49,0,86.8,0.9,130,0.033,4.651,51.163,60.93,55,0.181,0.008,6.678,4.11,,,0.017,0.106,0.098,0.023,,,0.26,5.8,1,0.035,0.027,0.018,0.048,0.048,0.15,0.441,0.146,0.338,0.055,0.007,0.003,0,0.025,0,0.003,0,0,0.002,0.383,0.067,0,3.7,0.044,0.5,1,0.212638191,0.392939698,0.422471396,0.457482838,0.221189931,0.150549199,0.29409611,0.030892449,0.133455378,0.273089245,0.163112128,0.049427918,0.316270023,,,,0.181,,4.419,,,,0.016,1.4
116,11433089,"יוגורט יופלה לבן, 1.5% שומן, במתיקות מעודנת, תנובה",,,3,4.9,1.5,10,75,0,80.30000305,0.899999976,160,0.046,10.43500042,86.73899841,130.7,56,0.535000026,0.052000001,63.83000183,,,0.456999987,0.027000001,0.128999993,0.068000004,0.028999999,6.521999836,14.14050865,0.338999987,5.800000191,1,0.045000002,0.030999999,0.018999999,0.043000001,0.050999999,0.158999994,0.409000009,0.145999998,0.342999995,0.029999999,0.013,0,,0.033,,,,,,0.412,0.043000001,,10,,,13,0.289,0.534,0.438,0.475,0.218,0.156,0.289,0.03,0.131,0.267,0.159,0.048,0.328,,,,0.355,,2.022,,,,0.042,
117,11433099,"יוגורט 3% שומן, מעודן , כולל שלי קלסיק/ יופלה, תנובה",,,3,5.300000191,3,4,64,0,85.69999695,0,130,0.057,13.72700024,108.6719971,177.3059998,54,0.675000012,0.01,91.38500214,4.614999771,0.055,0.572000027,0.033,0.162,0.086000003,0.037,8.006999969,8.146892548,0.423000008,12,1.899999976,0.089000002,0.061000001,0.039000001,0.086000003,0.101999998,0.317000002,0.818000019,0.293000013,0.68599999,0.059999999,0.025,0,0,0.066,0,0,0,0,0,0.824000001,0.085000001,0.092,4,,24.92307692,1,0.289,0.535,0.438,0.475,0.217,0.156,0.289,,0.131,0.267,0.159,0.049,0.328,,,0.185,0.445,,2.517,,17.387,,0.005,
118,11433139,"יוגורט מתוק 1.5% שומן, פרילי, פריגורה,  תנובה",,,3,3,1.5,19.5,103,0,74,0,162.0839996,0.067000002,15.34500027,127.5579987,207.1609955,54.79999924,0.786000013,0.077,63.83000183,,,0.671000004,0.039000001,0.189999998,0.101000004,0.043000001,9.590999603,,0.499000013,0,0,0.045000002,0.030999999,0.018999999,0.043000001,0.050999999,0.158999994,0.409000009,0.145999998,0.342999995,0.029999999,0.013,0,,0.033,,,,,,0.412,0.043000001,,19.5,,13.88888889,13,0.164,0.302,0.248,0.269,0.123,0.088,0.164,0.02,0.074,0.151,0.09,0.027,0.186,,,,0.522,,2.973,,,,0.062,
127,11443059,"לאבנה 9% שומן, מחלב בקר, פיראוס, תנובה",,,3,8,9,3.5,127,0,74.5,0,100,0.093999997,20.05699921,169.8939972,276.0780029,500,1.049999952,0.015,296.1289978,11.61299992,0.173999995,0.944000006,0.052000001,0.252000004,0.134000003,0.057999998,12.97799969,9.193357468,0.661000013,27,5.400000095,0.26699999,0.186000004,0.115999997,0.254999995,0.307999998,0.94599998,2.450000048,0.876999974,2.055000067,0.180000007,0.075000003,0,0,0.196999997,0,0,0,0,0,2.473999977,0.254999995,0,3.5,,77.53846154,13,0.599,1.108,0.909,0.987,0.453,0.325,0.599,0.06,0.272,0.555,0.331,0.101,0.681,,,1.161,0.697,,3.893,,17.933,,0.005,
130,11443098,"לאבנה ביתית, חלב בקר, 9% שומן",,,4,6.536810875,8.913832664,6.932981014,134.6979218,0,75.61637878,0,238.1617737,0.089514688,19.90095711,157.3964996,256.9567566,841.1898193,0.978474736,0.016421262,271.5292053,13.71343613,0.164410695,0.827996075,0.047540441,0.235721365,0.124793664,0.053482998,11.59788704,0,0.612083197,26.74149895,5.34829998,0.263453275,0.180257514,0.114889398,0.255529851,0.305051178,0.940904558,2.430505037,0.869593918,2.038296461,0.178276673,0.073291518,0,0,0.194123462,0,0,0,0,0,2.448332787,0.251568168,0.27335754,6.932981014,,74.05338287,1,0.356553316,0.659623623,0.540772557,0.586332142,0.267414987,0.192142621,0.356553316,0.039617036,0.162429839,0.328821391,0.196104318,0.059425551,0.404093772,,,0.548695922,0.643776834,,3.644767284,,25.1825676,,0.007857379,
132,11443109,"לאבנה מחלב עזים 5% שומן, גד",,,3,9.5,5,2,91,0,81.5,0,100,0.101000004,18.25399971,160.2290039,138.9329987,400,0.547999978,0.046999998,105,,,4.258999825,0.066,0.360000014,0.423000008,0.061000001,7.098999977,7.11382103,0.720000029,15,3.299999952,0.145999998,0.104000002,0.098999999,0.286000013,0.171000004,0.470999986,1.159000039,0.64200002,1.113000035,0.128999993,0.090999998,0,,0.090999998,,,,,,1.230999947,0.219999999,,2,,31.42857143,1,0.537,0.933,0.712,0.815,0.426,0.246,0.451,,0.265,0.446,0.315,0.056,0.782,,,,0.413,,1.724,,,,0.018,
134,11443129,"לאבנה מחלב בקר 5% שומן, עם שמן זית /זעתר,גד",,,3,9,11,7.800000191,166,0,70.43201447,0.456414938,150,1.009117365,26.53180122,200.2576904,363.0377502,380,0.881892622,0.034107372,206.7545929,5.134394646,0.833712459,1.489354014,0.095375791,0.344942659,0.242848039,0.090327568,13.65937233,7.710557461,0.895768881,18,4,0.057188351,0.054185621,0.054322109,0.055823475,0.056824386,0.223248392,1.243501306,0.381455868,4.504358292,0.634686053,0.13168335,0,0,0.071519561,0,0.01697907,0,0,0,4.601373672,0.718271136,0.928116441,7.8,0,20.80912781,1,0.431073695,0.726178348,0.497615993,0.605796158,0.331191987,0.191191986,0.370800734,0.069626935,0.211383075,0.367652416,0.251583248,0.061164696,0.422602355,,,3.514513254,0.773930848,0,6.620973587,0,34.10782623,0,0.006787989,0
137,11443159,"לאבנה 9% שומן, מחלב בופאלו, כדורים בשמן זית",,,3,8.899999619,9,1.100000024,121,0,68.22097778,0,112,0.164856225,42.33226776,248.0830688,428.7859497,135,0.827476025,0.043290734,145.6869049,0.159744412,0.588626206,2.923322678,0.107827477,0.355431288,0.224600628,0.076038338,12.77955246,,0.931309938,27,3.400000095,0.224920124,0.123162933,0.057827476,0.115495205,0.135622993,0.574760377,2.026928663,0.636260867,4.014726162,0.512507975,0.15488711,0,0,0.158624068,0,0.019753993,0,0,0,4.262153149,0.667395055,0,0.2,0,43.29073334,1,0.511661351,0.858146966,0.561501563,0.6817891,0.406070292,0.222364217,0.408306688,0.123801917,0.219009578,0.425079852,0.300159752,0.09169329,0.495527148,,,2.47081995,0.72332269,0,4.361022472,0,27.03982925,0,0.017571885,0
139,11444069,"יוגורט מתוק 3% שומן, בתוספת בר גרנולה/קורנפלקס,שטראוס",,,3,4.775,4.625,16.45,126.75,,78.83,0.87,130,0.06,10.101,115.56,118.253,80,0.718,0.01,43.22,,,0.645,0.035,0.172,0.091,0.038,8.92,,0.452,5.45,2.75,0.098,0.057,0.033,0.076,0.085,0.305,0.849,0.433,0.845,0.077,0.046,,,,,,,,,0.962,,,16.5,,,1,0.292789116,0.540952381,0.395963387,0.428778032,0.19579405,0.141102975,0.260329519,0.027345538,0.118132723,0.241734554,0.144384439,0.04375286,0.296425629,,,,,,,,,,,
142,11459979,"גלידת יוגורט, קפוא, טעמים שונים, בן & ג'ריס",,,3,5.800000191,6.400000095,33.20000076,190,,52.59999847,0,197.7660065,0.414999992,19.36199951,178.404007,291.8089905,87.59999847,0.58099997,0.055,242.2859955,12.5710001,0.126000002,1.105999947,0.050999999,0.310000002,0.397000015,0.111000001,8.298000336,6.349206448,0.400999993,27,3.299999952,0.206,0.114,0.068999998,0.159999996,0.182999998,0.651000023,1.736999989,0.77700001,1.66900003,0.149000004,0.090999998,0,0,0.149000004,0,0,0,0,0,1.817000031,0.239999995,0.114,32.9,,37.43055556,1,0.331,0.534,0.365,0.432,0.245,0.136,0.262,,0.148,0.262,0.197,0.051,0.296,,,0.343,0.892,,4.564,,27.936,,0.017,
146,11511219,"משקה יוגורט, 1.5% שומן, בטעם פירות, דנונה, שטראוס",,,3,2.5,1.5,14.60000038,82,0,78,1.399999976,100,0.050999999,11.6619997,96.94400024,157.4420013,50,0.59799999,0.057999998,63.83000183,,,0.50999999,0.029999999,0.143999994,0.077,0.033,7.289000034,12.15710735,0.379000008,5.5,0.899999976,0.045000002,0.030999999,0.018999999,0.043000001,0.050999999,0.158999994,0.409000009,0.145999998,0.342999995,0.029999999,0.013,0,,0.033,,,,,,0.412,0.043000001,,14.6,,32.84671533,1,0.136,0.252,0.207,0.224,0.103,0.074,0.136,,0.062,0.126,0.075,0.023,0.155,,,,0.397,,2.26,,,,0.047,
